AVENIDA CUAUHTEMOC,1610,39640,MARROQUIN
CALLE VALLARTA ESQ. PROLONGACION,19B LOCAL3,39350,PROGRESO
CALLE TUXPAN ,107,39350,PROGRESO
AVENIDA WILFRIDO MASSIEU,70,39670,MAGALLANES
CARRETERA NACIONAL ACAPULCO-PINOTEPA,S/N,41970,SAN JUAN DE LOS LLANOS
CARRETERA NACIONAL MEXICO-ACAPULCO,KM 334,39940,TIERRA COLORADA
CARRET.FEDERAL MEXICO-ACAPULCO S/N,LOTE 5,39920,KILOMETRO 30
AV. REFORMA,L.1 MZ-223,39530,MORELOS
PROGRESO,S/N,40960,SAN JERONIMO DE JUAREZ
AV. RUIZ CORTINEZ ,LOCAL 8,39350,PROGRESO
AV.CIRCUITO 30 MANZ.47,S/N,39810,EL COLOSO INFONAVIT
MANUEL ACUuA Y AVENIDA CUAUHTEMOC,123,39350,PROGRESO
ROBERTO POSADA ,LOTE 11,39300,ACAPULCO DE JUAREZ CENTRO
SONORA,L. 1 MZA-A,39350,HORNOS INSURGENTES
AVENIDA LAS PALMERAS,S/N,40980,COYUCA DE BENITEZ
Avenida Ruiz Cortinez,7,39350,PROGRESO
HIDALGO,1 Local 2,39300,ACAPULCO DE JUAREZ CENTRO
Avenida Constituyentes,L.1,39350,PROGRESO
Baja California,51 y 52,39350,PROGRESO
Boulevard Agustin Ramirez,S/N,41700,OMETEPEC
Avenida Alejandro Cervantes Delgado,192,39030,SAN JUAN
Calle 5 de Mayo,6,40980,COYUCA DE BENITEZ
Calzada Pie de la cuesta esq.privada granjas,34B secc-A,39460,MOZIMBA
AV.COSTERA MIGUEL ALEMAN,S/N,39390,LAS PLAYAS
Carret. Cayaco - Puerto Marquez,20,39905,CAYACO
CUAUHTEMOC,233,39640,MARROQUIN
Calzada Pie de la Cuesta,422,39589,AGUAS BLANCAS
Avenida Constituyentes,927,39560,VISTA ALEGRE
REVOLUCION,L.1 MZA 10,39907,PUERTO MARQUEZ
AV.COSTERA MIGUEL ALEMAN,500,39390,LAS PLAYAS
Cristobal Colon,1 mza. 3er,39850,COSTA AZUL
Avenida Miguel Aleman,S/N,39907,PUERTO MARQUEZ
CARRETERA NACIONAL-ACAPULCO PINOTEPA,S/N,39904,TUNCINGO
AVENIDA MUNICIPIO LIBRE ,S/N,41100,CHILAPA DE ALVAREZ
COSTERA MIGUEL ALEMAN,4,39670,MAGALLANES
AV.  20 DE NOVIEMBRE,Nº  4,40180,ZUMPANGO DEL RIO
PASEO ALEJANDRO CERVANTES DELGADO,34,39090,BUROCRATA
DIEGO HURTADO DE MENDOZA ESQ.CONSTITUYENTES,L.4 MZA.10,39590,LA FABRICA
Calle Prolongacion Av. Altamirano,S/N,39170,TIXTLA DE GUERRERO
Avenida General Porfirio Diaz,15,41940,CENTRO
CARR. FED CHETUMAL PTO-JUAREZ,KM 299.5,77710,CENTRO
Av Rio niagara  Smza 316 Mza 19,Lote 64,77535,REGION 516
Av 20 de noviembre  smza 215 mza 1,lote 168,77500,CANCUN CENTRO
10 Av.sur region 2 mza 6 ,lote 4,77710,CENTRO
BLVD LUIS DONALDO COLOSIO,KM.344.5,77500,CANCUN CENTRO
BLVD KUKULCAN,LOC 3 4 5 Y 6,77500,CANCUN CENTRO
SMZA 57 MZA 3 LOTE 9-03,"1,2 3 Y 4",77500,CANCUN CENTRO
Av.Monte de las cascadas mza 17 smza 61,lote 2,77710,CENTRO
AV COBA,LT 9 Y11,77500,CANCUN CENTRO
Av.Revolución Smza 75 Mza 49 ,lote 1 ,77527,SUPERMANZANA  75
AV. SAN SALVADOR MZA. 46,LT. 05,77028,OCHO DE OCTUBRE
Av tecnologico y del Bosque Mza 001 Smza 503,lote 01,77500,CANCUN CENTRO
Av. Chemuyil smza 62 mza 50 ,lote-1,77712,EJIDAL
Ave. Monte de las cascadas Mzna-17 S.M. 71,L-2,77710,CENTRO
Av. 40 norte,157,77710,CENTRO
115 AV ENTRE CALLE 9 Y 11 SUR MZA. 45 B LT 1-4,LT. 1 AL 4,77712,EJIDAL
BLVD LUIS DONALDO COLOSIO ZONA 1 MZA 26,LOTE 7,77500,CANCUN CENTRO
CALLE N.1 SMZA 52 MZA 8 CARR CANCUN -TULUM,LOTE 1-02,77500,CANCUN CENTRO
AV CHICHEN ITZA,MZA 12 LT 17 Y 18,77515,SUPERMANZANA  59
OTHON P. BLANCO ,NO. 82,77098,BARRIO BRAVO
AV JUAREZ,S/N,77710,CENTRO
AV KABAH,LT 22,77508,SUPERMANZANA  31
Quinta avenida norte mza 1 n.101,lote 7,77600,COZUMEL CENTRO
Av coba smza 21 mza 6,lote 1,77500,CANCUN CENTRO
Av palenque Smza 30 Mza 4,lote 1,77509,SUPERMANZANA  30
AV 65 NORTE,101,77600,COZUMEL CENTRO
AV 10,"LOC 9,10 Y 11",77710,CENTRO
CALLE 10 NORTE ,S/N ,77710,CENTRO
REGION 232 MZA 4 LOTE 5 Y 6,S.N,77500,CANCUN CENTRO
AV JOSE LOPEZ  PORTILLO,LT 06,77500,SUPERMANZANA   1 CENTRO
AV. BENITO JUAREZ,NUM 240,77000,CHETUMAL CENTRO
AV. 5 DE MAYO   ,No. 53 ,77000,CHETUMAL CENTRO
30 AVENIDA NORTE MZA 274,LOTE 11,77728,LUIS DONALDO COLOSIO
CALLE 23 SUR S/N OFICIAL MZA 60,LOTE 08,77664,INDEPENDENCIA
AV. RAFAEL MELGAR Y AV ADOLFO ROSADO SALAS,S/N,77600,COZUMEL CENTRO
Av 30 norte ó Pedro Joaquin clodwell,"N.640,600",77600,COZUMEL CENTRO
AV de los tules SMZA 247 loca A mza 13,lote 4,77500,CANCUN CENTRO
Carretera Federal cancun- Felipe carrillo mza 115,lote 4,77710,CENTRO
BLVD KUKULCAN KM.15 + 035 AL 15 + 069,S.N,77500,CANCUN CENTRO
Av. norte mza 387 col. Luis Donaldo Colosio,N.4,77728,LUIS DONALDO COLOSIO
Av de las torres  mza 17 Smza 524,lote-1-04,77500,CANCUN CENTRO
Av. Bonampak sm 4 mz 9 lts 48 al 51,loc. 227-B,77500,SUPERMANZANA   4 CENTRO
AV.constituyentes col Gonzalo Guerrero,N.158,77710,CENTRO
30 Av. norte Smza 1 Mza 45 ,lote 03-A,77710,CENTRO
Poligomo 3 de la reserva territorial del IPAE,Sin Numero,77780,TULUM
CALLE 28 NORTE REG 14 MZA 27,LOTE 07,77710,CENTRO
AV. LAZARO CARDENAS,No.839 ,77200,FELIPE CARRILLO PUERTO CENTRO
Av Costituyentes Region 37 smza 02 mza 01,lote 01,77710,CENTRO
Av leona vicario Smza 219 mza 20 ,26 y 27,77517,REGION 219
Av Cancun smza 55 mza 30 ,lote 2,77533,REGION 500
Cerrada de los Almendros SMza 61 mza 1,lote 1,77710,CENTRO
Av.bugambilia Smza 259 mza 120,lote 45,77539,REGION 103
Av orquideas Smza 259 Mza 102 ,lote 13,77539,REGION 103
AV. S/N SM. 253 MZA. 12 ,LT. 7,77537,REGION  98
Av. luis donaldo colosio  mza 3,lote 1,77710,CENTRO
Av.kabah Smza 248 mza 83 ,lote 7,77516,REGION 230
Smza 200 AV. Leona Vicario lote,lote 26-06,77500,CANCUN CENTRO
BLVD KUKULCAN,11-C SECC ION A,77500,CANCUN CENTRO
Edificio centro empresarial local 1 mza 13 z.1,lote 5,77710,CENTRO
Av Benito juarez  esq calle 50 Av sur,998,77600,COZUMEL CENTRO
POLIGONO 4 UBICADO EN RESERVA TERRITORIAL DEL IPAE,S/N,77760,CHAN CHEN
Av politecnico smza 513 mza 7 ,lote 2,77500,CANCUN CENTRO
CARR. FED FELIPE CARRILLO PUERTO ESQ CALLE 76 NTE,LOTE 3,77710,CENTRO
Av Tulipanes smza 259 mza 101 Fracc.Villas otoch p,lote 5,77539,REGION 103
AV coba Nte ,N.9,77780,TULUM
Carretera Federal Chetumal-Cancun mza 03,lote 02-1,77710,CENTRO
Av Cozumel  mza 81 lote 1,local 18,77710,CENTRO
Av tulum Poniente  en Tulum Quintana roo,Numero 1,77760,CHAN CHEN
Carretera Chetumal-Puerto Juarez Km 269.5 Mza 8 ,1 y 2,77710,CENTRO
SMZA 217 MZA 35,LOTE 1,77500,CANCUN CENTRO
Av balmtum Region 024 mza 17 ,lote 007,77710,CENTRO
Blvd. las palmas region 37 smza 2 mza 86,lote 5,77710,CENTRO
Av 135 Smza 326 mza 1 ,lote 1,77500,CANCUN CENTRO
AV LOPEZ PORTILLO,LT 1 Y 2,77500,CANCUN CENTRO
30 AV NORTE,S/N,77710,CENTRO
Av cancun smza 529 mza 20,lote 1,77500,CANCUN CENTRO
AV. HUAYACAN SM 312 MZA 21,LOTE 08,77535,REGION 516
Av. 125 norte mza 45 region 14 colonia ejidal,lote 9,77712,EJIDAL
Av Chaxmool smza 253 mza 3 ,lote 5,77500,CANCUN CENTRO
AV. LEONA VICARIO SM 210 ,MZA 14,77519,REGION 101
Av. Rafael. e melgar carr. Costera sur Km 3.8,s.n,77600,COZUMEL CENTRO
"BAHIA XCACEL MZA. 23 PLANTA BAJA EDIF ""F"" ",11,77730,XCARET
Av constituyentes mza 117-A fraccion 3,lote 1,77710,CENTRO
Av.20 de noviembre esq Narciso Mendoza,lote 7-02,77518,REGION 100
AV BENITO JUAREZ ESQ DIAGONAL 70 NTE MZA210 ZONA1,LOTE 5,77710,CENTRO
Carretera Cancun -Chetuma mza 333  Zona 1,"3,4 y 5",77730,XCARET
Carretera Fed Chetuma-Cancun smza 299 mza 11,fraccion 1,77560,ALFREDO V BONFIL
Av 115 smza 63 mza 2 ,lote 1,77710,CENTRO
AV  TULUM,LOTE 7,77500,CANCUN CENTRO
Av 115 mza 9 lote 1,lote 1,77710,CENTRO
Av lopez portillo smza 66 mza 1,lote 1-16,77500,CANCUN CENTRO
AV KOHUNLICH,LT 1-01 MZA27,77533,SUPERMANZANA  50
Av 65 sur ,S/N,77600,COZUMEL CENTRO
Av 10 NORTE mza 145 ,lote 014,77720,GONZALO GUERRERO
Av lopez portillo Smza 70 Mza 03 lote 50,"lote 49,50",77500,CANCUN CENTRO
Av juarez x 10Av norte Cozumel centro,S/N,77600,COZUMEL CENTRO
Av Alvaro Obregon Mza 3 colonia centro,342,77000,CHETUMAL CENTRO
Av chetumal 248 mza 162 ,lote 3,77500,CANCUN CENTRO
PLAZA LAS AVENIDAS,LT 3 Y 4 LOC 7C,77500,CANCUN CENTRO
RETORNO 02 CHICHEN ITZA,LT 16 LOC 01,77717,PLAYA CAR FASE II
AV COMALCALCO,LT 12 Y 13,77515,SUPERMANZANA  58
Av del Bosque smza 48 mza 6 ,lote 5,77500,CANCUN CENTRO
Av paseo el limonero smza 248 mza 63,lote 2,77500,CANCUN CENTRO
Av.lopez portillo Esq.camino principal a 3 reyes ,sn,77500,CANCUN CENTRO
AV DEL SOL,LT 10 MZA 3,77506,SUPERMANZANA  45
Av 28 de julio smza 70 Mza 01,lote 001,77710,CENTRO
AV. FRANCISCO I MADERO SM 69 ,LT 38 Y 39,77510,SUPERMANZANA  69
AV. TULUM PONIENTE ,S/N,77780,TULUM
AV ACANCEH,LOTE 4,77500,CANCUN CENTRO
Av Labna  Smza 20 mza 9 lote 56,lote 1,77500,CANCUN CENTRO
AV NICHUPTE,LT 1 LOC 1 AL 6,77517,REGION  93
Smza 526 mza 13  av cancun Res. andalucia,lote 13,77500,CANCUN CENTRO
AV LA LUNA,NO 1 MZA 11,77506,SUPERMANZANA  43
AV LOPEZ PORTILLO,LT 15,77516,REGION  91
Av tulum Oriente mza 6 lote 017,108,77780,TULUM
AV  NADER,NO. 5,77500,SUPERMANZANA   3 CENTRO
AV BONAMPAK,LT 9-03 MZA 11,77501,REGION 508
AV LA COSTA,LT 2 MZA 5,77508,SUPERMANZANA  31
BLVD KUKULCAN,LT 6 LOC A 8,77500,CANCUN CENTRO
AV PUERTO JUAREZ,LOTE 06,77506,REGION 500
PROL. BONAMPAK,LT 1-01 MZA 34,77524,SUPERMANZANA  64
AV PALENQUE,M. 5 LT 1 AL 4,77508,SUPERMANZANA  29
,NO. 5,77535,REGION  96
AV MIGUEL HIDALGO,MZA 115 LT 04,77517,REGION  93
RUTA 4,MZA 12 NO. 1A,77516,REGION  92
AV TULUM,NO 15 LOC 1,77500,SUPERMANZANA  22 CENTRO
AV YAXCHILAN,LT 01,77500,CANCUN CENTRO
AV. J LOPEZ PORTILLO,LT 2,77500,CANCUN CENTRO
BLVD KUKULCAN,LT4C LOC 6A-12A1,77500,CANCUN CENTRO
BLVD KUKULCAN,KM 9 NO 12 LOC 4A,77500,CANCUN CENTRO
AV BONAMPAK,LT 1 MZA 5,77528,SUPERMANZANA  77
10 Av. Norte local 1 y 2 ,lote 9,77710,CENTRO
RESERVA TERRITORIAL DEL INST. DE LA CD DE CHETUMAL,S/N,77000,CHETUMAL CENTRO
,MZA 26 LT 7,77500,CANCUN CENTRO
Boulevard kukulcan Km 3.5 mza 30 lote D-9-2,"3,4 y 5",77500,CANCUN CENTRO
AV CONSTITUYENTES,LT 1 Y 2,77710,CENTRO
"AV. MACHUXAC MZA. 649 LT. 01, 21 Y 22","678,",77086,ANDRES QUINTANA ROO
"SMZA. 93, MZA. 92",LOTE 05,77517,REGION  93
Paseo xamanha mza 19a candominio playacar,lote 1,77710,CENTRO
AV ANDRES QROO,LT 1-02,77517,REGION  93
Calle 10 avenida norte,S/n,77710,CENTRO
AV BENITO JUAREZ,LOC 1,77710,CENTRO
Calle Ramón Corona Zona 56 Mza 13 ,lote 10,77000,CHETUMAL CENTRO
Av. constituyentes mza 113 col. guerrero,lote 14,77710,CENTRO
AV. LUIS MANUEL SEVILLA SANCHEZ MZA. 136,LT. 17-24,77086,ANDRES QUINTANA ROO
AV POLITECNICO,LT 1-01,77506,REGION 500
Calle 11 sur Mza 246 ,Lote 001,77710,CENTRO
Av palma real smza 259  mza 53,lote-1-01,77539,REGION 103
Av lopez portillo Km 308 Colonia Ejido B bonfil,local 1,77500,CANCUN CENTRO
Av. 20 de noviembre Smza 222 mza 3,lote 9,77517,REGION 221
AV. 20 DE NOVIEMBRE SM 238 MZ 31 ,LOTE 02,77527,REGION 238
AV POLITECNICO,LT 1 MZA 01,77501,REGION 508
Av playas smza 107 mza 17 ,lote 11,77500,CANCUN CENTRO
PINO,NO 19 LOC 9 Y 10,77500,SUPERMANZANA  23 CENTRO
Cerrada Erizo region 33 smza 82 mza 8,lote 7,77710,CENTRO
Av Cancun Smza 529 Mza1 ,lote 1,77535,REGION 516
Av de los tules  Mza 5 Szma 247,lote 4,77500,CANCUN CENTRO
AV LA  LUNA,LT 01-01,77500,CANCUN CENTRO
Av Chcichen Itza Smza 97 Mza 29,Lote 1,77500,CANCUN CENTRO
Av. Cosntituyentes region 15 mza 11,lote 01,77710,CENTRO
AV. LOPEZ PORTILLO SM. 103 MZA. 17,LT. 3,77539,REGION 103
Av Costa Maya sza 234 mza 69 ,lote 1-02,77510,REGION 234
Av KAbah ( Rojo Gomez) SMZA 38 mza 9,11-feb,77507,SUPERMANZANA  38
AV. CHICHEN ITZA SM. 63 MZA. 51,AZ1-02,77513,SUPERMANZANA  63
85 AV NORTE ESQ. 14 AV. COL. EMILIANO ZAPATA,S/N,77600,COZUMEL CENTRO
Av nichupte Smza 51 mza 29 lotes,45 y 46,77533,REGION 500
AV ITZAL,LT 1 MZA 2,77507,SUPERMANZANA  39
30 AV NORTE,LT 13-A NO 108,77710,CENTRO
Carr. Cancun-Chetumal mza 40 ,lote 1,77710,CENTRO
AV. PETEMPICH O 115 AV. SM. 67 MZA. 34 ,LT. 01,77710,CENTRO
AV  JUAREZ,LOC 7,77710,CENTRO
Av Xcaret Smza 20 Mza 17 ,lote 104,77500,CANCUN CENTRO
Av industrial Region 95 mza 128 ,lote 16,77535,REGION  96
AV. CANCUN SM 510 MZA. 38 ,LT. 02,77534,REGION 510
AV TULUM,LT 6,77500,CANCUN CENTRO
38 NORTE CON 10 NORTE MZA 149,LOTE 7,77710,CENTRO
BLVD  KUKULCAN,KM 12+723 Y 12+763,77500,CANCUN CENTRO
JOAQUIN HENDRICKS Y AV TIMON,LOTE1-02,77500,CANCUN CENTRO
Fuente de marte  mza 16 smza 56 region 28,lote 10,77710,CENTRO
5 ta Avenida Mza 16 ,201,77600,COZUMEL CENTRO
Av Cancun lote 1-01 smza 523 mza 34,local 12,77500,CANCUN CENTRO
Av Alamos smza 311 mza 48 ,lote 1,77533,REGION 509
Av.sunyaxchen Smza 25 mza 4 ,lote 55,77500,CANCUN CENTRO
20 norte esq av diagonal 85 norte mza 87 norte,lote 01,77710,CENTRO
Av del Carmen Esq av Mexico region 33 mza 30,lote 02,77710,CENTRO
Av 65 sur mza 55  lote 6,1178,77666,SAN MIGUEL 2
REGION 79 MZA 36,LOTE 1,77710,CENTRO
Av. juarez  ,n.27,77600,COZUMEL CENTRO
Av:chichen itz smza 27 mza 11,loc.10y11,77500,CANCUN CENTRO
AV TULUM,NO 177 A LOC A,77500,SUPERMANZANA  20 CENTRO
 30 AV. NORTE O PEDRO JOAQUIN COLDWELL,S/N,77600,COZUMEL CENTRO
Av tulum oriente mza 04 lote 16 ,72,77780,TULUM
AV. BONAMPAK SM 3 MZ 16 LOTE 49 ,S/N,77500,SUPERMANZANA   3 CENTRO
A. HIDALGO SM. 1 MZA. 20 ,LT. 11,77400,ISLA MUJERES
AV. LABNA SM. 35 MZA. 1 LTE. 3-01 ,LTE.3-01,77500,CANCUN CENTRO
Av Tulum mza 9 lote 1-b,local 1,77580,PUERTO MORELOS
AV. EFRAIN AGUILAR No. 461 COL. CAMPESTRE ,461,77030,CAMPESTRE
AV UXMAL,LT 29,77500,SUPERMANZANA  23 CENTRO
Calle 1ra sur mza 2 lote 01 locales 12 y 13,lote 01,77710,CENTRO
Carretera federal Chetumal-Merida parcela 401-A,lote 77,77965,HUAYPIX
AV TULUM,NO 226 LT 1 A,77500,SUPERMANZANA   4 CENTRO
Av Petempich smza 71 mza 44 fracc villamar,lote 4,77710,CENTRO
Av 135 smza 325 mza 73 lote 62 local 3,local 3,77500,CANCUN CENTRO
AV. 127 SM. 217 MZA. 47 ,LT. 03,77518,REGION 100
AV. NIuOS HEROES SM. 201 MZA. 19 LT. 3,LT. 3 ,77539,REGION 103
AV. NIuOS HEROES SM. 222 MZA. 9 LT. 2,LT. 2,77516,REGION 229
Av. prolongacion Kabah Smza 248 mza 7,lote 1,77500,CANCUN CENTRO
Blvd.Luis Donaldo Colosio smza 296 mza 3,lote 3,77500,CANCUN CENTRO
AVE  DEL CARMEN L- 02 MZNA 20 S.M. 80 REG. 33,2,77710,CENTRO
Av. Alamos Smza 311 mza 26 ,lote 4-01,77533,REGION 509
AV. JAVIER ROJO GOMEZ MZA 295 FRACC PAYO OBISPO,Lte 1 y 2 ,77500,CANCUN CENTRO
BLVD. LAS PALMAS REG 37 SM 02 MZA 76 LOTE 05 ,LOCAL 1,77710,CENTRO
MANZANA 25 ZONA 1,LOTE 1,77200,FELIPE CARRILLO PUERTO CENTRO
"AV. 4 DE MARZO NUMEROS 321, 323 Y 325",321,77000,CHETUMAL CENTRO
Av Nichupte smza 50 mza 86 Esq Av tepich,lote 9-1,77537,REGION  98
Av.Flor del ciruelo region 37 Smza 1 mza 6,lote 4,77710,CENTRO
"AV. 11 SUR AV. ANDRES Q, ROO MZA. 15 LT. 5 ",301,77600,COZUMEL CENTRO
AV. CALZADA VERACRUZ,S/N,77098,BARRIO BRAVO
AV  XELHA,LT 1 LOC 102,77509,SUPERMANZANA  28
PASEO DEL PEDREGAL.,LT 02,77710,CENTRO
77 Av norte ,N.1,77600,COZUMEL CENTRO
AV. RUEDA MEDINA SM 01 MZA 05 LOTE 13,NUM.122,77400,ISLA MUJERES
AV. 127 SM. 316 MZA. 29 LT. 18,LT. 18,77535,REGION 516
Boulevar Kukulcan km 12.5,18/04/2005,77500,CANCUN CENTRO
Blbv Kukulkan  mza 48 modulo 1 local 5,lote 1,77500,CANCUN CENTRO
AV. TIKAL SM 41 MZ 01 ,LT 1-01,77507,SUPERMANZANA  41
AV. BENITO JUAREZ,S/N,77600,COZUMEL CENTRO
AV. MIGUEL HIDALGO SM 72 MZA 6,31,77510,SUPERMANZANA  72
Av. Machuxac Mza 441 esq constituyentes,lote 1,77086,ANDRES QUINTANA ROO
ANDADOR  IV,NO 30,77500,SUPERMANZANA   2 CENTRO
Av rafael Melgar Km2.98A Zona Hotelera,s.n,77600,COZUMEL CENTRO
Av prolongacion Kabah smza 229 Mza 55 ,lote 14,77500,CANCUN CENTRO
AV LAS TORRES,MZA 1 LT 3,77500,CANCUN CENTRO
AV. CHICOZAPOTE MZA. 59 LT. 36 ,101,77086,ANDRES QUINTANA ROO
CALZADA CHK IN,LT 5 Y 6,77500,CANCUN CENTRO
Blvd Kukulcan mza 51 ,lote 6,77500,CANCUN CENTRO
Av. Tulum  smza 2 mza 1,lote 40,77500,CANCUN CENTRO
Calle Av. tulum con calle 3 norte mza 4 ,lote 5,77780,TULUM
Pedro Joaquin Coldwell  ,N.1200,77670,C T M
Av. Ramon Rivera Lara,7160,32617,LAS ACEQUIAS
Av. Gomez Morin,895,32560,*SAN PABLO
Av. De la Raza,4503,32350,NOGALES
Av. Vicente Guerrero,9005,32400,ALAMEDA GALGODROMO
Miguel de la Madrid,8924,32696,*SIERRA GRANDE
AVE. TECNOLOGICO,5312-2,32650,LA CUESTA 1
mezquital,3202,32576,*PRADERAS DEL SOL
Puerta del sol,3130,32576,*PRADERAS DEL SOL
Calle 40 ejidatarios,1630,32575,RINCONES DE SALVACAR
Av de la Raza,6375,32320,EL FUTURO
Manuel Gomez Morin,7396,32500,FUENTES DEL VALLE
libramiento regional sur,10708-1,32576,*TERRANOVA
Av. Libramiento Regional,8150,32425,FIDEL VELAZQUEZ
Av. Ejercito nacional,7230,32618,PRADERA DORADA 1
Pedro Rosales de Leon,7994,32530,SANDRA LUCIA
Juarez Porvenir esquina poniente,1325,32550,*WATERFILL
Francisco Sarabia,347,32060,CHAVEÑA
Paseo de la Victoria,2811,32539,JARDINES DEL BOSQUE
Miguel Ahumada,sn,32800,AHUMADA
carretera Miguel Ahumada,212-a,32800,AHUMADA
Ignacio Mejia,1318,32030,PARTIDO ROMERO
Blvd. Zaragoza,7250,32697,OASIS
Bufalo,1825 int 1,32575,PRADERAS DEL SUR
Av. Manuel J. Clouthier,8314,32698,AEROPUERTO INFONAVIT
Blvd Independencia,1570,32330,*LA PERLA
Iris,760 int 2,32563,EL PENSAMIENTO
Paseo Triunfo de la Republica,3407,32320,EL FUTURO
montes del cantal,3461,32575,*URBI VILLA DEL CEDRO
senderos de palencia,2173,32575,*SENDEROS DE SAN ISIDRO
Paseo del sur,105-1,32575,*PARAJES DEL SUR
DURANGO,1608,32599,COLINAS DEL SOL
Monteblanco,3617,32575,*URBI VILLA DEL CEDRO
Blvd. Talamas Camandari,s/n,32000,CIUDAD JUAREZ CENTRO
16 de septiembre ,106,32000,CIUDAD JUAREZ CENTRO
Blvd. Oscar Flores,5004,32659,JARUDO INFONAVIT
Av. de las torres ,538,32575,VILLAS DEL SALVACAR
CARRET. A CASAS GRANDES,3721,32675,VILLA ESPERANZA
dunas de egipto,1440-1,32575,*PARAJES DE ORIENTE
Av. Ejercito Nacional,8694,32534,FLORESTA DE SAN JOSE
Blvd. Zaragoza,503,32674,OASIS REVOLUCION 1
Av. Morelia,7304,32662,ERENDIRA
Carretera Casas Grandes,3966,32675,VILLA ESPERANZA
Av. Jilotepec,9025,32690,AEROPUERTO
Pedro Rosales de Leon,6751,32510,VILLA HERMOSA
Santiago Blancas,256,32575,HORIZONTES DEL SUR
Carretera Panamericana,sn,32800,AHUMADA
Blvd. Oscar Flores,2614,32528,PARTIDO IGLESIAS
Blvd. Teofilo Borunda,7450,32616,JARDINES DEL LAGO
Valentin Fuentes,5947,32696,*LOS PORTALES
Puerto Obaldia,1540,32599,AGUILAS DE ZARAGOZA
Av. De los aztecas,9109,32670,PARQUE INDUSTRIAL CIUDAD MODERNA
Blvd. Zaragoza,7800,32690,EL GRANJERO
Paseo Triunfo de la Republica,394,32424,PARTIDO DOBLADO
Manuel Gomez Morin,1420 int 2,32540,CIUDAD SATELITE
Blvd. Zaragoza,666,32573,MORELOS 1
Hiedra,6439,32583,NUEVO JUAREZ INFONAVIT
Carretera panamericana,6025-f,32680,COLINAS DE JUAREZ
Durango,2680,32575,HORIZONTES DEL SUR ETAPA II
Costa Rica,1269,32300,HIDALGO
Plutarco Elias Calles,615,32315,PRONAF
Paseo del Alba,8411,32696,PASEO DEL ALBA
Humariza,9071 poniente,32696,PARAJE DE EL SOL I Y II
Av. Benito Juarez,2408,31700,NUEVO CASAS GRANDES CENTRO
Av. Benito Juarez,sn,31700,NUEVO CASAS GRANDES CENTRO
Paseo de los compositores,601 norte,32575,HORIZONTES DEL SUR ETAPA II
Carretera sueco-nuevo casas grandes,sn,31880,RICARDO FLORES MAGON
Feldespato,sn,32290,LIBERTAD
Carretera panamericana,10325-17,32695,KILOMETRO 20
Camino Ortiz Rubio,S/N,32563,JARDINES DEL VALLE
Lopez Mateos,2182,32030,PARTIDO ROMERO
Oasis de Cracovia,2320,32674,PRADERAS DE LOS OASIS
Santiago Troncoso,604,32575,VALLE DE SANTIAGO
volcanes  de san martin,1109,32575,*PARAJES DE SAN ISIDRO
Eje Vial Juan Gabriel,2014,32683,JARDINES DE SAN JOSE
jumanos,7351,32590,*PARAJES DEL VALLE
Carlos Amaya,3119,32230,HERMENEGILDO GALEANA
Rafael Murguia,8513,32674,PRADERAS DE LOS OASIS
Av. De las torres,2951,32576,*HACIENDA UNIVERSIDAD
Av. De las torres,354,32674,VALLE DORADO I
panamericana,10389,32674,JOSE MARIA MORELOS
Simona Barba,5015,32350,LOS NOGALES
Riberas de la Cantun,7911,32594,*RIVERAS DEL BRAVO
Eje vial Juan Gabriel,5471,32670,REVOLUCION MEXICANA
Paseo de las Palomas,8160,32696,PASEO DEL ALBA
Blvd. Tomas Fernandez,8751,32440,LOS PARQUES
SIGLO XXI,440,32594,*RIVERAS DEL BRAVO
Rivera Lerma,339,32594,*RIVERAS DEL BRAVO
Juan N. Medina,129,32060,CHAVEÑA
Valle del sol ,1091,32422,VALLE DEL SOL
Av. Valentin Fuentes Varela,2638,32600,CASAS GRANDES INFONAVIT 1RA SECC
Ramon Rayon,9351,32696,PARAJE DE EL SOL I Y II
Santiago Troncoso,1151,32574,AIRE ECO 2000
Blvd. Independencia,360,32700,ZARAGOZA
Villas de Francia,7453,32695,*LAS ALMERAS
Blvd. Alcatraces,7413,32695,*LAS ALMERAS
manuel talamas camandari,1108,32575,*PARAJES DEL SUR
Av. De la raza,5310 interior A,32360,VILLAS DEL NORTE
AV. MANUEL GOMEZ MORIN,8394,32459,ARBOLEDAS DE SENECU
Blvd. Oscar Flores,2734,32620,DIVISION DEL NORTE
AV. DE LOS AZTECAS ,8405,32676,PRIMERO DE SEPTIEMBRE
Lucero,8480,32696,PARAJE DE EL SOL I Y II
Blvd. Oscar Flores,9591,32695,PUENTE ALTO
mitla,9951,32319,SANTA MONICA
Municipio Libre,10,32240,EL RASTRO
mutualismo,2839,32575,MUNICIPIO LIBRE
fundadores de america,4209,32575,*SENDEROS DE SAN ISIDRO
Joaquin Pardave,2311 poniente,32575,PRADERAS DE LAS TORRES
Blvd. Gomez Morin,750,32563,EL PENSAMIENTO
Ejercito nacional,7840,32528,PARTIDO IGLESIAS
Panamericana,6690,32690,AEROPUERTO
Av. Adolfo Lopez Mateos,1505,32310,CORDOBA AMERICAS
Blvd. Zaragoza,1790-1,32575,*PARAJES DE ORIENTE
Ramon Rayon,450,32575,HORIZONTES DEL SUR
Pedro Rosales de Leon,6518,32510,VILLA HERMOSA
